6608	115,300,663	55,126,554	73,655,913	55,126,554
6672	117,530,799	56,199,356	75,073,980	56,199,356
6736	119,736,071	57,283,026	76,459,338	57,283,026
6800	122,015,000	58,376,523	77,910,806	58,376,523
6864	124,369,615	59,480,116	79,429,928	59,480,116
6928	126,582,622	60,594,997	80,799,402	60,594,997
6992	128,788,251	61,720,647	82,153,751	61,720,647
7056	131,012,564	62,856,496	83,519,139	62,856,496
7120	133,860,450	63,999,744	85,512,647	63,999,744
