6608	306,078,965	68,557,176	270,256,126	68,557,176
6672	311,767,660	69,897,205	275,244,661	69,897,205
6736	318,047,995	71,238,775	280,823,971	71,238,775
6800	323,846,344	72,604,640	285,908,664	72,604,640
6864	330,246,600	73,971,821	291,594,511	73,971,821
6928	336,154,586	75,363,511	296,775,345	75,363,511
6992	342,674,751	76,756,301	302,567,717	76,756,301
7056	348,692,412	78,173,837	307,844,730	78,173,837
7120	355,332,471	79,592,247	313,743,612	79,592,247
