6608	104,278,296	52,146,916	61,631,751	52,146,916
6672	106,236,370	53,162,174	62,758,954	53,162,174
6736	108,292,713	54,186,875	63,976,418	54,186,875
6800	110,314,622	55,221,552	65,151,488	55,221,552
6864	112,409,974	56,265,835	66,391,867	56,265,835
6928	114,469,533	57,319,924	67,588,438	57,319,924
6992	116,520,389	58,384,020	68,768,285	58,384,020
7056	118,589,652	59,457,950	69,958,613	59,457,949
7120	120,789,795	60,541,209	71,271,797	60,541,208
